method,pdt,repl,type,mrae
trmf,0.3,18,o,0.0001287772633989818
trmf,0.3,19,overall,0.3340859456071911
trmf,0.3,19,w,0.5430169757086221
trmf,0.3,19,o,0.00014060531060417901
trmf,0.3,2,overall,0.3268234452304115
trmf,0.3,2,w,0.5331617336486147
trmf,0.3,2,o,0.00015398589317476476
trmf,0.3,20,overall,0.33790156888371725
trmf,0.3,20,w,0.5505987325490352
trmf,0.3,20,o,0.0001282694598679724
trmf,0.3,21,overall,0.33403966030508053
trmf,0.3,21,w,0.5445887146491567
trmf,0.3,21,o,0.0001363983020150805
trmf,0.3,22,overall,0.329599315759094
trmf,0.3,22,w,0.5378979740751331
trmf,0.3,22,o,0.00013590194350001264
trmf,0.3,23,overall,0.321398365205901
trmf,0.3,23,w,0.527779273113931
trmf,0.3,23,o,0.00012647589962680068
trmf,0.3,24,overall,0.33362245117638706
trmf,0.3,24,w,0.5425289297521433
trmf,0.3,24,o,0.00012294732781465158
trmf,0.3,25,overall,0.3184859238746607
trmf,0.3,25,w,0.5231931472231386
trmf,0.3,25,o,0.0001207236165655732
trmf,0.3,26,overall,0.3308617379152084
trmf,0.3,26,w,0.541223385862852
trmf,0.3,26,o,0.00015353560156421795
trmf,0.3,27,overall,0.3310025702809622
trmf,0.3,27,w,0.5401392672880699
trmf,0.3,27,o,0.0001288661072752643
trmf,0.3,28,overall,0.3299717899516022
trmf,0.3,28,w,0.539848445749312
trmf,0.3,28,o,0.00012019499869978564
trmf,0.3,29,overall,0.33299513717268153
trmf,0.3,29,w,0.5432595042901716
trmf,0.3,29,o,0.0001358080019052927
trmf,0.3,3,overall,0.33666058304856306
trmf,0.3,3,w,0.5508263309658831
trmf,0.3,3,o,0.00011984220914598271
trmf,0.3,30,overall,0.32721270756317566
trmf,0.3,30,w,0.5366773729431397
trmf,0.3,30,o,0.00012202450034051317
trmf,0.3,31,overall,0.3349732544313587
trmf,0.3,31,w,0.5444492628085047
trmf,0.3,31,o,0.00013207689654418537
trmf,0.3,32,overall,0.32917038280565064
trmf,0.3,32,w,0.5371289469262087
trmf,0.3,32,o,0.00012723409161373268
trmf,0.3,33,overall,0.3242914715019497
trmf,0.3,33,w,0.5297920991150132
trmf,0.3,33,o,0.00012257271744578113
trmf,0.3,34,overall,0.3257998108131387
trmf,0.3,34,w,0.532989135592162
trmf,0.3,34,o,0.00012163338109515967
trmf,0.3,35,overall,0.33397833467061944
trmf,0.3,35,w,0.542678086038112
trmf,0.3,35,o,0.00014145363057994128
trmf,0.3,36,overall,0.33068858674160784
trmf,0.3,36,w,0.539539223072915
trmf,0.3,36,o,0.0001427154923565056
trmf,0.3,37,overall,0.33669461260389927
trmf,0.3,37,w,0.549316773163423
trmf,0.3,37,o,0.00012411501325355835
trmf,0.3,38,overall,0.33659298225433015
trmf,0.3,38,w,0.5449498918181228
trmf,0.3,38,o,0.00011015198498846286
trmf,0.3,39,overall,0.33276433685898654
trmf,0.3,39,w,0.5441005681918007
trmf,0.3,39,o,0.00013490080023183647
trmf,0.3,4,overall,0.3378809755113151
trmf,0.3,4,w,0.5516936303187444
trmf,0.3,4,o,0.00011790558888437639
trmf,0.3,40,overall,0.3405271269288971
trmf,0.3,40,w,0.5546262945534072
trmf,0.3,40,o,0.00012514747887675201
trmf,0.3,41,overall,0.3332537016454361
trmf,0.3,41,w,0.5444609257067862
trmf,0.3,41,o,0.00012637610570855276
trmf,0.3,42,overall,0.33460011473281515
trmf,0.3,42,w,0.5466228122804059
trmf,0.3,42,o,0.0001307057711910331
trmf,0.3,43,overall,0.3453835483652729
trmf,0.3,43,w,0.5621395888091033
trmf,0.3,43,o,0.00012854156588310784
trmf,0.3,44,overall,0.3312320728325083
trmf,0.3,44,w,0.5404975060467507
trmf,0.3,44,o,0.00012159232547663217
trmf,0.3,45,overall,0.3306572290721416
trmf,0.3,45,w,0.5407858168594719
trmf,0.3,45,o,0.0001225581153931034
trmf,0.3,46,overall,0.32611972115984345
trmf,0.3,46,w,0.5339080409173796
trmf,0.3,46,o,0.0001371170888555265
trmf,0.3,47,overall,0.34394661921544967
trmf,0.3,47,w,0.5573833689388006
trmf,0.3,47,o,0.00011812343771180276
trmf,0.3,48,overall,0.3302819040466788
trmf,0.3,48,w,0.5389670285960336
trmf,0.3,48,o,0.00014540849582727803
trmf,0.3,49,overall,0.3352106804517206
trmf,0.3,49,w,0.5459182296950033
trmf,0.3,49,o,0.00012715349344749632
trmf,0.3,5,overall,0.3250847724355039
trmf,0.3,5,w,0.5338469902882816
trmf,0.3,5,o,0.00012482275860721946
trmf,0.3,50,overall,0.3378214560015132
trmf,0.3,50,w,0.5485086866255509
trmf,0.3,50,o,0.00012749253580907982
trmf,0.3,51,overall,0.33541803441888807
trmf,0.3,51,w,0.5460438982348974
trmf,0.3,51,o,0.00013933576231625364
trmf,0.3,52,overall,0.331483972636389
trmf,0.3,52,w,0.5413065685791351
trmf,0.3,52,o,0.00013447335725603595
trmf,0.3,53,overall,0.34031123311572076
trmf,0.3,53,w,0.5550365498747091
trmf,0.3,53,o,0.00011581279899645684
trmf,0.3,54,overall,0.33278148596537316
trmf,0.3,54,w,0.5418115999502899
trmf,0.3,54,o,0.00013813571161631777
trmf,0.3,55,overall,0.33413134092463037
trmf,0.3,55,w,0.5432602078113169
trmf,0.3,55,o,0.00011640234820690849
trmf,0.3,56,overall,0.33311206348874267
trmf,0.3,56,w,0.5423974911109734
trmf,0.3,56,o,0.00011948522325495504
trmf,0.3,57,overall,0.3389807178896256
trmf,0.3,57,w,0.5510954104112711
trmf,0.3,57,o,0.00012416241701370897
trmf,0.3,58,overall,0.3321871614009743
trmf,0.3,58,w,0.5409378404532393
trmf,0.3,58,o,0.00014510461114595146
trmf,0.3,59,overall,0.3316958955081201
trmf,0.3,59,w,0.5424151637623716
trmf,0.3,59,o,0.00012391444680078027
trmf,0.3,6,overall,0.3340002490750293
trmf,0.3,6,w,0.5478553378489637
trmf,0.3,6,o,0.00011632348975012601
trmf,0.3,60,overall,0.3318617058544179
trmf,0.3,60,w,0.5411151239893134
trmf,0.3,60,o,0.00012974495949253124
trmf,0.3,61,overall,0.3253003669385383
trmf,0.3,61,w,0.531882114785507
trmf,0.3,61,o,0.00012456808765353802
trmf,0.3,62,overall,0.3329797452486756
trmf,0.3,62,w,0.543186720090521
trmf,0.3,62,o,0.0001385806526342372
trmf,0.3,63,overall,0.3256250647143678
trmf,0.3,63,w,0.5299812851360672
trmf,0.3,63,o,0.00013236986633967932
trmf,0.3,64,overall,0.33258911159080945
trmf,0.3,64,w,0.5421736159239802
trmf,0.3,64,o,0.00013056284005974678
trmf,0.3,65,overall,0.33245889077427476
trmf,0.3,65,w,0.5442486247908369
trmf,0.3,65,o,0.00013799780391398185
trmf,0.3,66,overall,0.3312817174136213
trmf,0.3,66,w,0.5432015731736475
trmf,0.3,66,o,0.00015324036917129796
trmf,0.3,67,overall,0.3297824988681672
trmf,0.3,67,w,0.5372687040137539
trmf,0.3,67,o,0.00013162293016061706
trmf,0.3,68,overall,0.3394480346727485
trmf,0.3,68,w,0.5519175718721961
trmf,0.3,68,o,0.00011579879919957261
trmf,0.3,69,overall,0.33845622708912215
trmf,0.3,69,w,0.5488277054965781
trmf,0.3,69,o,0.00012058050082318849
trmf,0.3,7,overall,0.32928200495302273
trmf,0.3,7,w,0.538237031444135
trmf,0.3,7,o,0.0001353010064916038
trmf,0.3,70,overall,0.3342552441706927
trmf,0.3,70,w,0.5444962826250217
trmf,0.3,70,o,0.00014343284007291814
trmf,0.3,71,overall,0.3316699424086122
trmf,0.3,71,w,0.5426101541811885
trmf,0.3,71,o,0.00011991551500762878
trmf,0.3,72,overall,0.3325405906119464
trmf,0.3,72,w,0.5430034683719686
trmf,0.3,72,o,0.00012623447032743908
trmf,0.3,73,overall,0.339576150045951
trmf,0.3,73,w,0.5534475831889526
trmf,0.3,73,o,0.0001453125333890607
trmf,0.3,74,overall,0.33333846183663707
trmf,0.3,74,w,0.5445236666373953
trmf,0.3,74,o,0.00012424446825642856
trmf,0.3,75,overall,0.3309591581850468
trmf,0.3,75,w,0.5396715049291216
trmf,0.3,75,o,0.00012510973223303417
trmf,0.3,76,overall,0.3251659992254987
trmf,0.3,76,w,0.5318373469662917
trmf,0.3,76,o,0.00012649050916698404
trmf,0.3,77,overall,0.3266235175486343
trmf,0.3,77,w,0.5342728043135963
trmf,0.3,77,o,0.00015656067648754437
trmf,0.3,78,overall,0.33427973453660675
trmf,0.3,78,w,0.5432574588322631
trmf,0.3,78,o,0.0001513843528248977
trmf,0.3,79,overall,0.3436800903676765
trmf,0.3,79,w,0.5577453032281506
trmf,0.3,79,o,0.00014201921981333573
trmf,0.3,8,overall,0.3357464631315473
trmf,0.3,8,w,0.5451923364363854
trmf,0.3,8,o,0.00011734573490597388
trmf,0.3,80,overall,0.3291043834170696
trmf,0.3,80,w,0.5376686927647628
trmf,0.3,80,o,0.00012482185064774482
trmf,0.3,81,overall,0.32746687973743693
trmf,0.3,81,w,0.5397569945643435
trmf,0.3,81,o,0.0001273974185653954
trmf,0.3,82,overall,0.3251969654392609
trmf,0.3,82,w,0.5271175174710548
trmf,0.3,82,o,0.0001135192416420258
trmf,0.3,83,overall,0.32992376443083654
trmf,0.3,83,w,0.5368362598886517
trmf,0.3,83,o,0.00012620861894354393
trmf,0.3,84,overall,0.33217195183645815
trmf,0.3,84,w,0.542847912789919
trmf,0.3,84,o,0.00011610399191572216
trmf,0.3,85,overall,0.3378527567536325
trmf,0.3,85,w,0.5505586009918189
trmf,0.3,85,o,0.00012868261288501758
trmf,0.3,86,overall,0.3332683465338649
trmf,0.3,86,w,0.5425045494356516
trmf,0.3,86,o,0.000123859847827893
trmf,0.3,87,overall,0.33689881002300437
trmf,0.3,87,w,0.5482419910599682
trmf,0.3,87,o,0.00014047125381110755
trmf,0.3,88,overall,0.33049654987388316
trmf,0.3,88,w,0.5400211146099988
trmf,0.3,88,o,0.00013358265589613583
trmf,0.3,89,overall,0.3380157634584207
trmf,0.3,89,w,0.5518178843052843
trmf,0.3,89,o,0.00012823634913874956
trmf,0.3,9,overall,0.33093128942223143
trmf,0.3,9,w,0.5412368114598428
trmf,0.3,9,o,0.00015395804682613733
trmf,0.3,90,overall,0.32690436316585664
trmf,0.3,90,w,0.535833656673684
trmf,0.3,90,o,0.00012147953828686169
trmf,0.3,91,overall,0.3297581718249931
trmf,0.3,91,w,0.5394813869245797
trmf,0.3,91,o,0.00012421484495077966
trmf,0.3,92,overall,0.33260189698030035
trmf,0.3,92,w,0.5407053509359476
trmf,0.3,92,o,0.00013586747006988836
trmf,0.3,93,overall,0.3326029740424049
trmf,0.3,93,w,0.5423056645221552
trmf,0.3,93,o,0.00012546830842437848
trmf,0.3,94,overall,0.33802067000858765
trmf,0.3,94,w,0.5501859332836176
trmf,0.3,94,o,0.0001330672051713178
trmf,0.3,95,overall,0.3354927989256739
trmf,0.3,95,w,0.5465254269218872
trmf,0.3,95,o,0.00012015951517412368
trmf,0.3,96,overall,0.33172102407806214
trmf,0.3,96,w,0.5425962906635404
trmf,0.3,96,o,0.0001510836136331834
trmf,0.3,97,overall,0.33219465171120743
trmf,0.3,97,w,0.5455048392767743
trmf,0.3,97,o,0.00011805141043866468
trmf,0.3,98,overall,0.3361339738320373
trmf,0.3,98,w,0.5485381799469911
trmf,0.3,98,o,0.0001257791554091143
trmf,0.3,99,overall,0.33030366601164624
trmf,0.3,99,w,0.5418541886530837
trmf,0.3,99,o,0.0001370606877020601
trmf,0.5,1,overall,0.44189732315215974
trmf,0.5,1,w,0.63908017681066
trmf,0.5,1,o,0.00020373497530273689
trmf,0.5,10,overall,0.44353906770160045
trmf,0.5,10,w,0.6443458695920105
trmf,0.5,10,o,0.00018709581280677934
trmf,0.5,100,overall,0.4403174739849168
trmf,0.5,100,w,0.637109316858806
trmf,0.5,100,o,0.00022177280863999428
trmf,0.5,11,overall,0.4442095608796784
trmf,0.5,11,w,0.645109050817555
trmf,0.5,11,o,0.00017706136613315215
trmf,0.5,12,overall,0.43723527346463154
trmf,0.5,12,w,0.6387618275447569
trmf,0.5,12,o,0.00019054343667805336
trmf,0.5,13,overall,0.4416597223183742
trmf,0.5,13,w,0.6402683280434434
trmf,0.5,13,o,0.00017234859531263215
trmf,0.5,14,overall,0.4380804576372594
trmf,0.5,14,w,0.6354705742139414
trmf,0.5,14,o,0.00016623513220017207
trmf,0.5,15,overall,0.4441584246908149
trmf,0.5,15,w,0.6416336645368337
trmf,0.5,15,o,0.00019880678095670918
trmf,0.5,16,overall,0.44686095316037033
trmf,0.5,16,w,0.6467563265671048
trmf,0.5,16,o,0.00018647477534227815
trmf,0.5,17,overall,0.4364953121824347
trmf,0.5,17,w,0.6337758256259769
trmf,0.5,17,o,0.00019870023751501038
trmf,0.5,18,overall,0.45334795373112424
trmf,0.5,18,w,0.652843143240415
trmf,0.5,18,o,0.00018978738425008912
trmf,0.5,19,overall,0.43737893950529716
trmf,0.5,19,w,0.6345348666918849
trmf,0.5,19,o,0.00020104781375914046
trmf,0.5,2,overall,0.4408502490853352
trmf,0.5,2,w,0.6410571927944893
trmf,0.5,2,o,0.00020519127916698886
trmf,0.5,20,overall,0.4351835614257601
trmf,0.5,20,w,0.6327254648576829
trmf,0.5,20,o,0.0002427556405984117
trmf,0.5,21,overall,0.44643032114710596
trmf,0.5,21,w,0.6438467987212453
trmf,0.5,21,o,0.00018228233648368767
trmf,0.5,22,overall,0.44841223502902056
trmf,0.5,22,w,0.6504714695081507
trmf,0.5,22,o,0.00017872725983335085
trmf,0.5,23,overall,0.4344603030136839
trmf,0.5,23,w,0.6313067064212551
trmf,0.5,23,o,0.00017964883140689927
trmf,0.5,24,overall,0.44297339101350386
trmf,0.5,24,w,0.6422658076950231
trmf,0.5,24,o,0.00017494383274842455
trmf,0.5,25,overall,0.43000302134693436
trmf,0.5,25,w,0.6296408109704937
trmf,0.5,25,o,0.0001953076862970805
trmf,0.5,26,overall,0.43808076099354526
trmf,0.5,26,w,0.6396546602319627
trmf,0.5,26,o,0.0002166077147620423
trmf,0.5,27,overall,0.44307403299030085
trmf,0.5,27,w,0.6436900463927476
trmf,0.5,27,o,0.00016885368012414383
trmf,0.5,28,overall,0.444583024309075
trmf,0.5,28,w,0.6456551714355772
trmf,0.5,28,o,0.0002019212503261646
trmf,0.5,29,overall,0.44617495916442235
trmf,0.5,29,w,0.643523272730229
trmf,0.5,29,o,0.00021650882217013007
trmf,0.5,3,overall,0.44342147732352166
trmf,0.5,3,w,0.6457039350850526
trmf,0.5,3,o,0.0002168493000316021
trmf,0.5,30,overall,0.4365369721992856
trmf,0.5,30,w,0.6344711481135644
trmf,0.5,30,o,0.00018154479758364852
trmf,0.5,31,overall,0.4451215218915405
trmf,0.5,31,w,0.6423997833498786
trmf,0.5,31,o,0.00017630563500954947
trmf,0.5,32,overall,0.4406769885824345
trmf,0.5,32,w,0.6388181384445872
trmf,0.5,32,o,0.0001832813896043921
trmf,0.5,33,overall,0.44151113733695624
trmf,0.5,33,w,0.640937363476168
trmf,0.5,33,o,0.00021511193616851327
trmf,0.5,34,overall,0.43713770519886314
trmf,0.5,34,w,0.6345625582001007
trmf,0.5,34,o,0.00019197893395615328
trmf,0.5,35,overall,0.45234964169392183
trmf,0.5,35,w,0.651862439821958
trmf,0.5,35,o,0.00022742492360273167
trmf,0.5,36,overall,0.4458742317040854
trmf,0.5,36,w,0.6468742189754766
trmf,0.5,36,o,0.00018192585007263424
trmf,0.5,37,overall,0.44678122949641286
trmf,0.5,37,w,0.6483492958124412
trmf,0.5,37,o,0.00021381289590139928
trmf,0.5,38,overall,0.4516307974225463
trmf,0.5,38,w,0.6511664036911298
trmf,0.5,38,o,0.00019686683539508568
trmf,0.5,39,overall,0.4501233326904687
trmf,0.5,39,w,0.6537545671565916
trmf,0.5,39,o,0.00022333913808070244
trmf,0.5,4,overall,0.4426118491048692
trmf,0.5,4,w,0.6421385458243551
trmf,0.5,4,o,0.0001722508728296953
trmf,0.5,40,overall,0.4460929765350152
trmf,0.5,40,w,0.6483336254550639
trmf,0.5,40,o,0.00021121260810246463
trmf,0.5,41,overall,0.4394423232403314
trmf,0.5,41,w,0.639376456967955
trmf,0.5,41,o,0.0002207118358958979
trmf,0.5,42,overall,0.4409280585046804
trmf,0.5,42,w,0.6413619506030828
trmf,0.5,42,o,0.00021761095560677456
trmf,0.5,43,overall,0.4482786520112038
trmf,0.5,43,w,0.6505121517733747
trmf,0.5,43,o,0.00019356687459118715
trmf,0.5,44,overall,0.44262979750375
trmf,0.5,44,w,0.6403690644429951
trmf,0.5,44,o,0.00016882806539536717
trmf,0.5,45,overall,0.43662377292893884
trmf,0.5,45,w,0.63570018400225
trmf,0.5,45,o,0.00022178283057492634
trmf,0.5,46,overall,0.4424780883320216
trmf,0.5,46,w,0.6412113977193467
trmf,0.5,46,o,0.00017803525328737442
trmf,0.5,47,overall,0.4491189352745793
trmf,0.5,47,w,0.6502389049849658
trmf,0.5,47,o,0.00022599015012492
trmf,0.5,48,overall,0.43771535418552
trmf,0.5,48,w,0.636411198088209
trmf,0.5,48,o,0.00018965031720870128
trmf,0.5,49,overall,0.445047857222464
trmf,0.5,49,w,0.6457787896414454
trmf,0.5,49,o,0.0001989217631034615
trmf,0.5,5,overall,0.4371904185071384
trmf,0.5,5,w,0.6370419443802325
trmf,0.5,5,o,0.00025623261976584765
trmf,0.5,50,overall,0.44713411893985916
trmf,0.5,50,w,0.6464339256518434
trmf,0.5,50,o,0.0001890284312908772
trmf,0.5,51,overall,0.446635865950387
trmf,0.5,51,w,0.6467647116228047
trmf,0.5,51,o,0.0002102019257620119
trmf,0.5,52,overall,0.4439818554732928
trmf,0.5,52,w,0.6445740545745633
trmf,0.5,52,o,0.00019687972999990808
trmf,0.5,53,overall,0.4435098127857488
trmf,0.5,53,w,0.642630949606141
trmf,0.5,53,o,0.00019872287629826905
trmf,0.5,54,overall,0.4461905448578007
trmf,0.5,54,w,0.6459335064860228
trmf,0.5,54,o,0.00021280329221953702
trmf,0.5,55,overall,0.44394184001003145
trmf,0.5,55,w,0.6420879522136527
trmf,0.5,55,o,0.0002013495242629887
trmf,0.5,56,overall,0.44422531775063695
trmf,0.5,56,w,0.6446001976172031
trmf,0.5,56,o,0.00020586384499916334
trmf,0.5,57,overall,0.44452222415827825
trmf,0.5,57,w,0.643758874246305
trmf,0.5,57,o,0.00019938749983239743
trmf,0.5,58,overall,0.43681000533664166
trmf,0.5,58,w,0.6353307983013388
trmf,0.5,58,o,0.0002189931122125049
trmf,0.5,59,overall,0.4449741156099396
trmf,0.5,59,w,0.6462238582245448
trmf,0.5,59,o,0.00017954133533875708
trmf,0.5,6,overall,0.44530035591914263
trmf,0.5,6,w,0.6464902030104556
trmf,0.5,6,o,0.00022730055032549397
trmf,0.5,60,overall,0.4414214749255181
trmf,0.5,60,w,0.6409440568831698
trmf,0.5,60,o,0.00021168957118992932
trmf,0.5,61,overall,0.4465862326614429
trmf,0.5,61,w,0.6480595010904697
trmf,0.5,61,o,0.00017291537939834008
trmf,0.5,62,overall,0.43767886173656734
trmf,0.5,62,w,0.6330705832233623
trmf,0.5,62,o,0.00018093559371951164
trmf,0.5,63,overall,0.442582933697036
trmf,0.5,63,w,0.6393804731293319
trmf,0.5,63,o,0.0001856369602442269
trmf,0.5,64,overall,0.4447761601343173
trmf,0.5,64,w,0.6449520106260501
trmf,0.5,64,o,0.000269838242786757
trmf,0.5,65,overall,0.44218166526375896
trmf,0.5,65,w,0.6421561845170504
trmf,0.5,65,o,0.0002013728289486113
trmf,0.5,66,overall,0.44644665404364214
trmf,0.5,66,w,0.6491215730808865
trmf,0.5,66,o,0.0001826659323100653
trmf,0.5,67,overall,0.4377250937916299
trmf,0.5,67,w,0.6372857678904954
trmf,0.5,67,o,0.0002011638348155525
trmf,0.5,68,overall,0.44393527675945793
trmf,0.5,68,w,0.6407020715543232
trmf,0.5,68,o,0.00019648494619350923
trmf,0.5,69,overall,0.445879294644574
trmf,0.5,69,w,0.6431115686690231
trmf,0.5,69,o,0.00021100026174648506
trmf,0.5,7,overall,0.44295649828020245
trmf,0.5,7,w,0.6424875447904875
trmf,0.5,7,o,0.00019878602058202968
trmf,0.5,70,overall,0.4493701809311068
trmf,0.5,70,w,0.6495731390228253
trmf,0.5,70,o,0.00020197054153746352
trmf,0.5,71,overall,0.4412372617068008
trmf,0.5,71,w,0.6413925413690926
trmf,0.5,71,o,0.00026014922621382853
trmf,0.5,72,overall,0.4348809639828546
trmf,0.5,72,w,0.6315353130193876
trmf,0.5,72,o,0.00017171645970797083
trmf,0.5,73,overall,0.44537923960060355
trmf,0.5,73,w,0.6451015961564174
trmf,0.5,73,o,0.00019194149146031035
trmf,0.5,74,overall,0.44729802519437556
trmf,0.5,74,w,0.6464178899155979
trmf,0.5,74,o,0.00024842223082075155
trmf,0.5,75,overall,0.4420437893856329
trmf,0.5,75,w,0.6388154536033102
trmf,0.5,75,o,0.00020164015405679567
trmf,0.5,76,overall,0.43523599932905926
trmf,0.5,76,w,0.6335346974790802
trmf,0.5,76,o,0.00018376795007874624
trmf,0.5,77,overall,0.44223930193889505
trmf,0.5,77,w,0.6413818814015202
trmf,0.5,77,o,0.00020494023931279316
trmf,0.5,78,overall,0.443694448307263
trmf,0.5,78,w,0.642445176934828
trmf,0.5,78,o,0.00017405737612717425
trmf,0.5,79,overall,0.448008975400985
trmf,0.5,79,w,0.6475429999543401
trmf,0.5,79,o,0.00020221937236460346
trmf,0.5,8,overall,0.44504692539784746
trmf,0.5,8,w,0.645665690899868
trmf,0.5,8,o,0.0001778308367090498
trmf,0.5,80,overall,0.4384946869746603
trmf,0.5,80,w,0.6360997754748351
trmf,0.5,80,o,0.00020624344139474998
trmf,0.5,81,overall,0.4398743142823221
trmf,0.5,81,w,0.6411213551027117
trmf,0.5,81,o,0.00022701217397907636
trmf,0.5,82,overall,0.4448785767985116
trmf,0.5,82,w,0.6431204944333803
trmf,0.5,82,o,0.0001803380865082433
trmf,0.5,83,overall,0.4390472875904463
trmf,0.5,83,w,0.6377419749507388
trmf,0.5,83,o,0.00023348794740647006
trmf,0.5,84,overall,0.4468633103987884
trmf,0.5,84,w,0.6463254871382452
trmf,0.5,84,o,0.00019208601577642447
trmf,0.5,85,overall,0.4414462437811697
trmf,0.5,85,w,0.6390814167637606
trmf,0.5,85,o,0.00020201220896058912
trmf,0.5,86,overall,0.44317755811331067
trmf,0.5,86,w,0.6422407335097828
trmf,0.5,86,o,0.00018911114949054128
trmf,0.5,87,overall,0.4434695496312805
trmf,0.5,87,w,0.6422196542301016
trmf,0.5,87,o,0.00019011155334770113
trmf,0.5,88,overall,0.43985529239315335
trmf,0.5,88,w,0.6396840059295776
trmf,0.5,88,o,0.00020993706370910103
trmf,0.5,89,overall,0.4439723925232581
trmf,0.5,89,w,0.6427582032939394
trmf,0.5,89,o,0.0002030899276035123
trmf,0.5,9,overall,0.4401621131038694
trmf,0.5,9,w,0.6378184737582934
trmf,0.5,9,o,0.000225486128384121
trmf,0.5,90,overall,0.4361992599396196
trmf,0.5,90,w,0.635952964182878
trmf,0.5,90,o,0.0002359998567003557
trmf,0.5,91,overall,0.439325695687313
trmf,0.5,91,w,0.6376818624976099
trmf,0.5,91,o,0.0001792973646991382
trmf,0.5,92,overall,0.4433851900449493
trmf,0.5,92,w,0.6419664004060615
trmf,0.5,92,o,0.0001813596908444527
trmf,0.5,93,overall,0.44014630123996457
trmf,0.5,93,w,0.6402890792570303
trmf,0.5,93,o,0.0002193946673524167
trmf,0.5,94,overall,0.4469082788590907
trmf,0.5,94,w,0.6461130889966312
trmf,0.5,94,o,0.00019653193729516223
trmf,0.5,95,overall,0.44169340971533844
trmf,0.5,95,w,0.6403481581880971
trmf,0.5,95,o,0.0001914157935955968
trmf,0.5,96,overall,0.4418064093423422
trmf,0.5,96,w,0.6409657461476895
trmf,0.5,96,o,0.0002399100982480065
trmf,0.5,97,overall,0.4451766129297601
trmf,0.5,97,w,0.6453923399056521
trmf,0.5,97,o,0.00019010987629828732
trmf,0.5,98,overall,0.44561262521536665
trmf,0.5,98,w,0.6464972386792274
trmf,0.5,98,o,0.0001919517998770642
trmf,0.5,99,overall,0.4393010413300006
trmf,0.5,99,w,0.6383993987616929
trmf,0.5,99,o,0.00023713006406411597
